Letter,Disease Name,URL
N,Nonallergic rhinitis,https://www.mayoclinic.org/diseases-conditions/nonallergic-rhinitis/symptoms-causes/syc-20351229
N,Non-Hodgkin lymphoma,https://www.mayoclinic.org/diseases-conditions/non-hodgkins-lymphoma/symptoms-causes/syc-20375680
N,Nonmelanoma skin cancer,https://www.mayoclinic.org/diseases-conditions/nonmelanoma-skin-cancer/symptoms-causes/syc-20355397
N,Noonan syndrome,https://www.mayoclinic.org/diseases-conditions/noonan-syndrome/symptoms-causes/syc-20354422
N,Norovirus infection,https://www.mayoclinic.org/diseases-conditions/norovirus/symptoms-causes/syc-20355296
O,Obesity,https://www.mayoclinic.org/diseases-conditions/obesity/symptoms-causes/syc-20375742
O,Obsessive-compulsive disorder (OCD),https://www.mayoclinic.org/diseases-conditions/obsessive-compulsive-disorder/symptoms-causes/syc-20354432
O,Obstructive sleep apnea,https://www.mayoclinic.org/diseases-conditions/obstructive-sleep-apnea/symptoms-causes/syc-20352090
O,Occupational asthma,https://www.mayoclinic.org/diseases-conditions/occupational-asthma/symptoms-causes/syc-20375772
O,Ocular rosacea,https://www.mayoclinic.org/diseases-conditions/ocular-rosacea/symptoms-causes/syc-20375798
O,Oligodendroglioma,https://www.mayoclinic.org/diseases-conditions/oligodendroglioma/symptoms-causes/syc-20576736
O,Oppositional defiant disorder (ODD),https://www.mayoclinic.org/diseases-conditions/oppositional-defiant-disorder/symptoms-causes/syc-20375831
O,Optic neuritis,https://www.mayoclinic.org/diseases-conditions/optic-neuritis/symptoms-causes/syc-20354953
O,Oral lichen planus,https://www.mayoclinic.org/diseases-conditions/oral-lichen-planus/symptoms-causes/syc-20350869
O,Oral thrush,https://www.mayoclinic.org/diseases-conditions/oral-thrush/symptoms-causes/syc-20353533
O,Orchitis,https://www.mayoclinic.org/diseases-conditions/orchitis/symptoms-causes/syc-20375860
O,Orthostatic hypotension (postural hypotension),https://www.mayoclinic.org/diseases-conditions/orthostatic-hypotension/symptoms-causes/syc-20352548
O,Osteoarthritis,https://www.mayoclinic.org/diseases-conditions/osteoarthritis/symptoms-causes/syc-20351925
O,Osteochondritis dissecans,https://www.mayoclinic.org/diseases-conditions/osteochondritis-dissecans/symptoms-causes/syc-20375887
O,Osteomyelitis,https://www.mayoclinic.org/diseases-conditions/osteomyelitis/symptoms-causes/syc-20375913
O,Osteoporosis,https://www.mayoclinic.org/diseases-conditions/osteoporosis/symptoms-causes/syc-20351968
O,Osteosarcoma,https://www.mayoclinic.org/diseases-conditions/osteosarcoma/symptoms-causes/syc-20351052
O,Ovarian cancer,https://www.mayoclinic.org/diseases-conditions/ovarian-cancer/symptoms-causes/syc-20375941
O,Ovarian cysts,https://www.mayoclinic.org/diseases-conditions/ovarian-cysts/symptoms-causes/syc-20353405
O,Ovarian hyperstimulation syndrome,https://www.mayoclinic.org/diseases-conditions/ovarian-hyperstimulation-syndrome-ohss/symptoms-causes/syc-20354697
O,Overactive bladder,https://www.mayoclinic.org/diseases-conditions/overactive-bladder/symptoms-causes/syc-20355715
P,Paget's disease of bone,https://www.mayoclinic.org/diseases-conditions/pagets-disease-of-bone/symptoms-causes/syc-20350811
P,Paget's disease of the breast,https://www.mayoclinic.org/diseases-conditions/pagets-disease-of-the-breast/symptoms-causes/syc-20351079
P,Painful intercourse (dyspareunia),https://www.mayoclinic.org/diseases-conditions/painful-intercourse/symptoms-causes/syc-20375967
P,Pancreatic cancer,https://www.mayoclinic.org/diseases-conditions/pancreatic-cancer/symptoms-causes/syc-20355421
P,Pancreatic cysts,https://www.mayoclinic.org/diseases-conditions/pancreatic-cysts/symptoms-causes/syc-20375993
P,Pancreatic neuroendocrine tumors,https://www.mayoclinic.org/diseases-conditions/pancreatic-neuroendocrine-tumors/symptoms-causes/syc-20352489
P,Pancreatitis,https://www.mayoclinic.org/diseases-conditions/pancreatitis/symptoms-causes/syc-20360227
P,Panic attacks and panic disorder,https://www.mayoclinic.org/diseases-conditions/panic-attacks/symptoms-causes/syc-20376021
P,Paraganglioma,https://www.mayoclinic.org/diseases-conditions/paraganglioma/symptoms-causes/syc-20575682
P,Paraneoplastic syndromes of the nervous system,https://www.mayoclinic.org/diseases-conditions/paraneoplastic-syndromes/symptoms-causes/syc-20355687
P,Parkinson's disease,https://www.mayoclinic.org/diseases-conditions/parkinsons-disease/symptoms-causes/syc-20376055
P,Parotid tumors,https://www.mayoclinic.org/diseases-conditions/parotid-tumor/symptoms-causes/syc-20578986
P,Partial anomalous pulmonary venous return,https://www.mayoclinic.org/diseases-conditions/partial-anomalous-pulmonary-venous-return/cdc-20385691
P,Parvovirus infection,https://www.mayoclinic.org/diseases-conditions/parvovirus-infection/symptoms-causes/syc-20376085
P,Patellar tendinitis,https://www.mayoclinic.org/diseases-conditions/patellar-tendinitis/symptoms-causes/syc-20376113
P,Patellofemoral pain syndrome,https://www.mayoclinic.org/diseases-conditions/patellofemoral-pain-syndrome/symptoms-causes/syc-20350792
P,Patent ductus arteriosus (PDA),https://www.mayoclinic.org/diseases-conditions/patent-ductus-arteriosus/symptoms-causes/syc-20376145
P,Patent foramen ovale,https://www.mayoclinic.org/diseases-conditions/patent-foramen-ovale/symptoms-causes/syc-20353487
P,Peanut allergy,https://www.mayoclinic.org/diseases-conditions/peanut-allergy/symptoms-causes/syc-20376175
P,Pectus excavatum,https://www.mayoclinic.org/diseases-conditions/pectus-excavatum/symptoms-causes/syc-20355483
P,Pediatric brain tumors,https://www.mayoclinic.org/diseases-conditions/pediatric-brain-tumor/symptoms-causes/syc-20361694
P,Pediatric obstructive sleep apnea,https://www.mayoclinic.org/diseases-conditions/pediatric-sleep-apnea/symptoms-causes/syc-20376196
P,Pediatric white blood cell disorders,https://www.mayoclinic.org/diseases-conditions/pediatric-white-blood-cell-disorders/symptoms-causes/syc-20352674
P,Pelvic inflammatory disease (PID),https://www.mayoclinic.org/diseases-conditions/pelvic-inflammatory-disease/symptoms-causes/syc-20352594
P,Pelvic organ prolapse,https://www.mayoclinic.org/diseases-conditions/pelvic-organ-prolapse/symptoms-causes/syc-20360557
P,Pemphigus,https://www.mayoclinic.org/diseases-conditions/pemphigus/symptoms-causes/syc-20350404
P,Penicillin allergy,https://www.mayoclinic.org/diseases-conditions/penicillin-allergy/symptoms-causes/syc-20376222
P,Peptic ulcer,https://www.mayoclinic.org/diseases-conditions/peptic-ulcer/symptoms-causes/syc-20354223
P,Pericardial effusion,https://www.mayoclinic.org/diseases-conditions/pericardial-effusion/symptoms-causes/syc-20353720
P,Pericarditis,https://www.mayoclinic.org/diseases-conditions/pericarditis/symptoms-causes/syc-20352510
P,Perimenopause,https://www.mayoclinic.org/diseases-conditions/perimenopause/symptoms-causes/syc-20354666
P,Periodontitis,https://www.mayoclinic.org/diseases-conditions/periodontitis/symptoms-causes/syc-20354473
P,Peripheral artery disease (PAD),https://www.mayoclinic.org/diseases-conditions/peripheral-artery-disease/symptoms-causes/syc-20350557
P,Peripheral nerve injuries,https://www.mayoclinic.org/diseases-conditions/peripheral-nerve-injuries/symptoms-causes/syc-20355631
P,Peripheral nerve tumors,https://www.mayoclinic.org/diseases-conditions/peripheral-nerve-tumors/symptoms-causes/syc-20355070
P,Peripheral neuropathy,https://www.mayoclinic.org/diseases-conditions/peripheral-neuropathy/symptoms-causes/syc-20352061
P,Peritoneal carcinomatosis,https://www.mayoclinic.org/diseases-conditions/peritoneal-carcinomatosis/symptoms-causes/syc-20585171
P,Peritonitis,https://www.mayoclinic.org/diseases-conditions/peritonitis/symptoms-causes/syc-20376247
P,Persistent depressive disorder,https://www.mayoclinic.org/diseases-conditions/persistent-depressive-disorder/symptoms-causes/syc-20350929
P,Persistent post-concussive symptoms (Post-concussion syndrome),https://www.mayoclinic.org/diseases-conditions/post-concussion-syndrome/symptoms-causes/syc-20353352
P,Personality disorders,https://www.mayoclinic.org/diseases-conditions/personality-disorders/symptoms-causes/syc-20354463
P,Pet allergy,https://www.mayoclinic.org/diseases-conditions/pet-allergy/symptoms-causes/syc-20352192
P,Peyronie's disease,https://www.mayoclinic.org/diseases-conditions/peyronies-disease/symptoms-causes/syc-20353468
P,Phenylketonuria (PKU),https://www.mayoclinic.org/diseases-conditions/phenylketonuria/symptoms-causes/syc-20376302
P,Pheochromocytoma,https://www.mayoclinic.org/diseases-conditions/pheochromocytoma/symptoms-causes/syc-20355367
P,Pilocytic astrocytoma,https://www.mayoclinic.org/diseases-conditions/pilocytic-astrocytoma/symptoms-causes/syc-20587366
P,Pilonidal cyst,https://www.mayoclinic.org/diseases-conditions/pilonidal-cyst/symptoms-causes/syc-20376329
P,Pinched nerve,https://www.mayoclinic.org/diseases-conditions/pinched-nerve/symptoms-causes/syc-20354746
P,Pineoblastoma,https://www.mayoclinic.org/diseases-conditions/pineoblastoma/symptoms-causes/syc-20577723
P,Pink eye (conjunctivitis),https://www.mayoclinic.org/diseases-conditions/pink-eye/symptoms-causes/syc-20376355
P,Pinworm infection,https://www.mayoclinic.org/diseases-conditions/pinworm/symptoms-causes/syc-20376382
P,Pituitary tumors,https://www.mayoclinic.org/diseases-conditions/pituitary-tumors/symptoms-causes/syc-20350548
P,Pityriasis rosea,https://www.mayoclinic.org/diseases-conditions/pityriasis-rosea/symptoms-causes/syc-20376405
P,Placenta accreta,https://www.mayoclinic.org/diseases-conditions/placenta-accreta/symptoms-causes/syc-20376431
P,Placenta previa,https://www.mayoclinic.org/diseases-conditions/placenta-previa/symptoms-causes/syc-20352768
P,Placental abruption,https://www.mayoclinic.org/diseases-conditions/placental-abruption/symptoms-causes/syc-20376458
P,Plague,https://www.mayoclinic.org/diseases-conditions/plague/symptoms-causes/syc-20351291
P,Plantar fasciitis,https://www.mayoclinic.org/diseases-conditions/plantar-fasciitis/symptoms-causes/syc-20354846
P,Plantar warts,https://www.mayoclinic.org/diseases-conditions/plantar-warts/symptoms-causes/syc-20352691
P,Pleurisy,https://www.mayoclinic.org/diseases-conditions/pleurisy/symptoms-causes/syc-20351863
P,Plexiform neurofibroma,https://www.mayoclinic.org/diseases-conditions/plexiform-neurofibroma/symptoms-causes/syc-20587495
P,Pneumonia,https://www.mayoclinic.org/diseases-conditions/pneumonia/symptoms-causes/syc-20354204
P,Pneumonitis,https://www.mayoclinic.org/diseases-conditions/pneumonitis/symptoms-causes/syc-20352623
P,Pneumothorax,https://www.mayoclinic.org/diseases-conditions/pneumothorax/symptoms-causes/syc-20350367
P,POEMS syndrome,https://www.mayoclinic.org/diseases-conditions/poems-syndrome/symptoms-causes/syc-20352678
P,Poison ivy rash,https://www.mayoclinic.org/diseases-conditions/poison-ivy/symptoms-causes/syc-20376485
P,Polio,https://www.mayoclinic.org/diseases-conditions/polio/symptoms-causes/syc-20376512
P,Polycystic kidney disease,https://www.mayoclinic.org/diseases-conditions/polycystic-kidney-disease/symptoms-causes/syc-20352820
P,Polycystic ovary syndrome (PCOS),https://www.mayoclinic.org/diseases-conditions/pcos/symptoms-causes/syc-20353439
P,Polycythemia vera,https://www.mayoclinic.org/diseases-conditions/polycythemia-vera/symptoms-causes/syc-20355850
P,Polyhydramnios,https://www.mayoclinic.org/diseases-conditions/polyhydramnios/symptoms-causes/syc-20368493
P,Polymorphous light eruption,https://www.mayoclinic.org/diseases-conditions/polymorphous-light-eruption/symptoms-causes/syc-20355868
P,Polymyalgia rheumatica,https://www.mayoclinic.org/diseases-conditions/polymyalgia-rheumatica/symptoms-causes/syc-20376539
P,Polymyositis,https://www.mayoclinic.org/diseases-conditions/polymyositis/symptoms-causes/syc-20353208
P,Popliteal artery aneurysm,https://www.mayoclinic.org/diseases-conditions/popliteal-artery-aneurysm/symptoms-causes/syc-20355432
P,Popliteal artery entrapment,https://www.mayoclinic.org/diseases-conditions/popliteal-artery-entrapment/symptoms-causes/syc-20465211
P,Porphyria,https://www.mayoclinic.org/diseases-conditions/porphyria/symptoms-causes/syc-20356066
P,Posterior cortical atrophy,https://www.mayoclinic.org/diseases-conditions/posterior-cortical-atrophy/symptoms-causes/syc-20376560
P,Posterior vaginal prolapse (rectocele),https://www.mayoclinic.org/diseases-conditions/rectocele/symptoms-causes/syc-20353414
P,Postherpetic neuralgia,https://www.mayoclinic.org/diseases-conditions/postherpetic-neuralgia/symptoms-causes/syc-20376588
P,Postpartum depression,https://www.mayoclinic.org/diseases-conditions/postpartum-depression/symptoms-causes/syc-20376617
P,Postpartum preeclampsia,https://www.mayoclinic.org/diseases-conditions/postpartum-preeclampsia/symptoms-causes/syc-20376646
P,Post-polio syndrome,https://www.mayoclinic.org/diseases-conditions/post-polio-syndrome/symptoms-causes/syc-20355669
P,Post-traumatic stress disorder (PTSD),https://www.mayoclinic.org/diseases-conditions/post-traumatic-stress-disorder/symptoms-causes/syc-20355967
P,Post-vasectomy pain syndrome,https://www.mayoclinic.org/diseases-conditions/post-vasectomy-pain-syndrome/symptoms-causes/syc-20527047
P,Pouchitis,https://www.mayoclinic.org/diseases-conditions/pouchitis/symptoms-causes/syc-20361991
P,Prader-Willi syndrome,https://www.mayoclinic.org/diseases-conditions/prader-willi-syndrome/symptoms-causes/syc-20355997
P,Precocious puberty,https://www.mayoclinic.org/diseases-conditions/precocious-puberty/symptoms-causes/syc-20351811
P,Prediabetes,https://www.mayoclinic.org/diseases-conditions/prediabetes/symptoms-causes/syc-20355278
P,Preeclampsia,https://www.mayoclinic.org/diseases-conditions/preeclampsia/symptoms-causes/syc-20355745
P,Premature birth,https://www.mayoclinic.org/diseases-conditions/premature-birth/symptoms-causes/syc-20376730
P,Premature ejaculation,https://www.mayoclinic.org/diseases-conditions/premature-ejaculation/symptoms-causes/syc-20354900
P,Premature ventricular contractions (PVCs),https://www.mayoclinic.org/diseases-conditions/premature-ventricular-contractions/symptoms-causes/syc-20376757
P,Premenstrual syndrome (PMS),https://www.mayoclinic.org/diseases-conditions/premenstrual-syndrome/symptoms-causes/syc-20376780
P,Presbyopia,https://www.mayoclinic.org/diseases-conditions/presbyopia/symptoms-causes/syc-20363328
P,Prescription drug abuse,https://www.mayoclinic.org/diseases-conditions/prescription-drug-abuse/symptoms-causes/syc-20376813
P,Preterm labor,https://www.mayoclinic.org/diseases-conditions/preterm-labor/symptoms-causes/syc-20376842
P,Priapism,https://www.mayoclinic.org/diseases-conditions/priapism/symptoms-causes/syc-20352005
P,Primary biliary cholangitis,https://www.mayoclinic.org/diseases-conditions/primary-biliary-cholangitis/symptoms-causes/syc-20376874
P,Primary immunodeficiency,https://www.mayoclinic.org/diseases-conditions/primary-immunodeficiency/symptoms-causes/syc-20376905
P,Primary lateral sclerosis (PLS),https://www.mayoclinic.org/diseases-conditions/primary-lateral-sclerosis/symptoms-causes/syc-20353968
P,Primary ovarian insufficiency,https://www.mayoclinic.org/diseases-conditions/premature-ovarian-failure/symptoms-causes/syc-20354683
P,Primary progressive aphasia,https://www.mayoclinic.org/diseases-conditions/primary-progressive-aphasia/symptoms-causes/syc-20350499
P,Primary sclerosing cholangitis,https://www.mayoclinic.org/diseases-conditions/primary-sclerosing-cholangitis/symptoms-causes/syc-20355797
P,Proctitis,https://www.mayoclinic.org/diseases-conditions/proctitis/symptoms-causes/syc-20376933
P,Progeria,https://www.mayoclinic.org/diseases-conditions/progeria/symptoms-causes/syc-20356038
P,Progressive supranuclear palsy,https://www.mayoclinic.org/diseases-conditions/progressive-supranuclear-palsy/symptoms-causes/syc-20355659
P,Prolactinoma,https://www.mayoclinic.org/diseases-conditions/prolactinoma/symptoms-causes/syc-20376958
P,Prostate cancer,https://www.mayoclinic.org/diseases-conditions/prostate-cancer/symptoms-causes/syc-20353087
P,Prostatitis,https://www.mayoclinic.org/diseases-conditions/prostatitis/symptoms-causes/syc-20355766
P,Pseudobulbar affect,https://www.mayoclinic.org/diseases-conditions/pseudobulbar-affect/symptoms-causes/syc-20353737
P,Pseudocholinesterase deficiency,https://www.mayoclinic.org/diseases-conditions/pseudocholinesterase-deficiency/symptoms-causes/syc-20354543
P,Pseudogout,https://www.mayoclinic.org/diseases-conditions/pseudogout/symptoms-causes/syc-20376983
P,Pseudomembranous colitis,https://www.mayoclinic.org/diseases-conditions/pseudomembranous-colitis/symptoms-causes/syc-20351434
P,Pseudotumor cerebri (idiopathic intracranial hypertension),https://www.mayoclinic.org/diseases-conditions/pseudotumor-cerebri/symptoms-causes/syc-20354031
P,Psoriasis,https://www.mayoclinic.org/diseases-conditions/psoriasis/symptoms-causes/syc-20355840
P,Psoriatic arthritis,https://www.mayoclinic.org/diseases-conditions/psoriatic-arthritis/symptoms-causes/syc-20354076
P,Pubic lice (crabs),https://www.mayoclinic.org/diseases-conditions/pubic-lice-crabs/symptoms-causes/syc-20350300
P,Pulmonary atresia,https://www.mayoclinic.org/diseases-conditions/pulmonary-atresia/symptoms-causes/syc-20350727
P,Pulmonary atresia with intact ventricular septum,https://www.mayoclinic.org/diseases-conditions/pulmonary-atresia-intact-ventricular-septum/cdc-20396714
P,Pulmonary atresia with ventricular septal defect,https://www.mayoclinic.org/diseases-conditions/pulmonary-atresia-ventricular-septum-defect/symptoms-causes/syc-20580510
P,Pulmonary edema,https://www.mayoclinic.org/diseases-conditions/pulmonary-edema/symptoms-causes/syc-20377009
P,Pulmonary embolism,https://www.mayoclinic.org/diseases-conditions/pulmonary-embolism/symptoms-causes/syc-20354647
P,Pulmonary fibrosis,https://www.mayoclinic.org/diseases-conditions/pulmonary-fibrosis/symptoms-causes/syc-20353690
P,Pulmonary hypertension,https://www.mayoclinic.org/diseases-conditions/pulmonary-hypertension/symptoms-causes/syc-20350697
P,Pulmonary valve disease,https://www.mayoclinic.org/diseases-conditions/pulmonary-valve-disease/symptoms-causes/syc-20350654
P,Pulmonary valve stenosis,https://www.mayoclinic.org/diseases-conditions/pulmonary-valve-stenosis/symptoms-causes/syc-20377034
P,Pyloric stenosis,https://www.mayoclinic.org/diseases-conditions/pyloric-stenosis/symptoms-causes/syc-20351416
P,Pyoderma gangrenosum,https://www.mayoclinic.org/diseases-conditions/pyoderma-gangrenosum/symptoms-causes/syc-20350386
R,Rabies,https://www.mayoclinic.org/diseases-conditions/rabies/symptoms-causes/syc-20351821
R,Radiation enteritis,https://www.mayoclinic.org/diseases-conditions/radiation-enteritis/symptoms-causes/syc-20355409
R,Radiation sickness,https://www.mayoclinic.org/diseases-conditions/radiation-sickness/symptoms-causes/syc-20377058
R,Ramsay Hunt syndrome,https://www.mayoclinic.org/diseases-conditions/ramsay-hunt-syndrome/symptoms-causes/syc-20351783
R,Raynaud's disease,https://www.mayoclinic.org/diseases-conditions/raynauds-disease/symptoms-causes/syc-20363571
R,Reactive arthritis,https://www.mayoclinic.org/diseases-conditions/reactive-arthritis/symptoms-causes/syc-20354838
R,Reactive attachment disorder,https://www.mayoclinic.org/diseases-conditions/reactive-attachment-disorder/symptoms-causes/syc-20352939
R,Rectal cancer,https://www.mayoclinic.org/diseases-conditions/rectal-cancer/symptoms-causes/syc-20352884
R,Rectal prolapse,https://www.mayoclinic.org/diseases-conditions/rectal-prolapse/symptoms-causes/syc-20352837
R,Rectovaginal fistula,https://www.mayoclinic.org/diseases-conditions/rectovaginal-fistula/symptoms-causes/syc-20377108
R,Recurrent breast cancer,https://www.mayoclinic.org/diseases-conditions/recurrent-breast-cancer/symptoms-causes/syc-20377135
R,REM sleep behavior disorder,https://www.mayoclinic.org/diseases-conditions/rem-sleep-behavior-disorder/symptoms-causes/syc-20352920
R,Renal artery stenosis,https://www.mayoclinic.org/diseases-conditions/renal-artery-stenosis/symptoms-causes/syc-20352777
R,Residual limb pain,https://www.mayoclinic.org/diseases-conditions/residual-limb-pain/symptoms-causes/syc-20541403
R,Respiratory syncytial virus (RSV),https://www.mayoclinic.org/diseases-conditions/respiratory-syncytial-virus/symptoms-causes/syc-20353098
R,Restless legs syndrome,https://www.mayoclinic.org/diseases-conditions/restless-legs-syndrome/symptoms-causes/syc-20377168
R,Retinal detachment,https://www.mayoclinic.org/diseases-conditions/retinal-detachment/symptoms-causes/syc-20351344
R,Retinal diseases,https://www.mayoclinic.org/diseases-conditions/retinal-diseases/symptoms-causes/syc-20355825
R,Retinoblastoma,https://www.mayoclinic.org/diseases-conditions/retinoblastoma/symptoms-causes/syc-20351008
R,Retractile testicle,https://www.mayoclinic.org/diseases-conditions/retractile-testicle/symptoms-causes/syc-20377197
R,Retrograde ejaculation,https://www.mayoclinic.org/diseases-conditions/retrograde-ejaculation/symptoms-causes/syc-20354890
R,Rett syndrome,https://www.mayoclinic.org/diseases-conditions/rett-syndrome/symptoms-causes/syc-20377227
R,Reye's syndrome,https://www.mayoclinic.org/diseases-conditions/reyes-syndrome/symptoms-causes/syc-20377255
R,Rhabdomyosarcoma,https://www.mayoclinic.org/diseases-conditions/rhabdomyosarcoma/symptoms-causes/syc-20390962
R,Rheumatic fever,https://www.mayoclinic.org/diseases-conditions/rheumatic-fever/symptoms-causes/syc-20354588
R,Rheumatoid arthritis,https://www.mayoclinic.org/diseases-conditions/rheumatoid-arthritis/symptoms-causes/syc-20353648
R,Rickets,https://www.mayoclinic.org/diseases-conditions/rickets/symptoms-causes/syc-20351943
R,Ringworm (body),https://www.mayoclinic.org/diseases-conditions/ringworm-body/symptoms-causes/syc-20353780
R,Ringworm (scalp),https://www.mayoclinic.org/diseases-conditions/ringworm-scalp/symptoms-causes/syc-20354918
R,Rosacea,https://www.mayoclinic.org/diseases-conditions/rosacea/symptoms-causes/syc-20353815
R,Roseola,https://www.mayoclinic.org/diseases-conditions/roseola/symptoms-causes/syc-20377283
R,Rotator cuff injury,https://www.mayoclinic.org/diseases-conditions/rotator-cuff-injury/symptoms-causes/syc-20350225
R,Rotavirus,https://www.mayoclinic.org/diseases-conditions/rotavirus/symptoms-causes/syc-20351300
R,Rubella,https://www.mayoclinic.org/diseases-conditions/rubella/symptoms-causes/syc-20377310
R,Rumination syndrome,https://www.mayoclinic.org/diseases-conditions/rumination-syndrome/symptoms-causes/syc-20377330
R,Ruptured eardrum (perforated eardrum),https://www.mayoclinic.org/diseases-conditions/ruptured-eardrum/symptoms-causes/syc-20351879
R,Ruptured spleen,https://www.mayoclinic.org/diseases-conditions/ruptured-spleen/symptoms-causes/syc-20352317
S,Sacral dimple,https://www.mayoclinic.org/diseases-conditions/sacral-dimple/symptoms-causes/syc-20377353
S,Sacroiliitis,https://www.mayoclinic.org/diseases-conditions/sacroiliitis/symptoms-causes/syc-20350747
S,Salivary gland tumors,https://www.mayoclinic.org/diseases-conditions/salivary-gland-cancer/symptoms-causes/syc-20354151
S,Salmonella infection,https://www.mayoclinic.org/diseases-conditions/salmonella/symptoms-causes/syc-20355329
S,Sarcoidosis,https://www.mayoclinic.org/diseases-conditions/sarcoidosis/symptoms-causes/syc-20350358
S,Sarcoma,https://www.mayoclinic.org/diseases-conditions/sarcoma/symptoms-causes/syc-20351048
S,Scabies,https://www.mayoclinic.org/diseases-conditions/scabies/symptoms-causes/syc-20377378
S,Scarlet fever,https://www.mayoclinic.org/diseases-conditions/scarlet-fever/symptoms-causes/syc-20377406
S,Schizoaffective disorder,https://www.mayoclinic.org/diseases-conditions/schizoaffective-disorder/symptoms-causes/syc-20354504
S,Schizoid personality disorder,https://www.mayoclinic.org/diseases-conditions/schizoid-personality-disorder/symptoms-causes/syc-20354414
S,Schizophrenia,https://www.mayoclinic.org/diseases-conditions/schizophrenia/symptoms-causes/syc-20354443
S,Schizotypal personality disorder,https://www.mayoclinic.org/diseases-conditions/schizotypal-personality-disorder/symptoms-causes/syc-20353919
S,Schwannoma,https://www.mayoclinic.org/diseases-conditions/schwannoma/cdc-20352974
S,Schwannomatosis,https://www.mayoclinic.org/diseases-conditions/schwannomatosis/symptoms-causes/syc-20567542
S,Sciatica,https://www.mayoclinic.org/diseases-conditions/sciatica/symptoms-causes/syc-20377435
S,Scleroderma,https://www.mayoclinic.org/diseases-conditions/scleroderma/symptoms-causes/syc-20351952
S,Sclerosing mesenteritis,https://www.mayoclinic.org/diseases-conditions/sclerosing-mesenteritis/symptoms-causes/syc-20355087
S,Scoliosis,https://www.mayoclinic.org/diseases-conditions/scoliosis/symptoms-causes/syc-20350716
S,Scorpion sting,https://www.mayoclinic.org/diseases-conditions/scorpion-stings/symptoms-causes/syc-20353859
S,Scrotal masses,https://www.mayoclinic.org/diseases-conditions/scrotal-masses/symptoms-causes/syc-20352604
S,Seasonal affective disorder (SAD),https://www.mayoclinic.org/diseases-conditions/seasonal-affective-disorder/symptoms-causes/syc-20364651
S,Sebaceous carcinoma,https://www.mayoclinic.org/diseases-conditions/sebaceous-carcinoma/symptoms-causes/syc-20577038
S,Seborrheic dermatitis,https://www.mayoclinic.org/diseases-conditions/seborrheic-dermatitis/symptoms-causes/syc-20352710
S,Seborrheic keratosis,https://www.mayoclinic.org/diseases-conditions/seborrheic-keratosis/symptoms-causes/syc-20353878
S,Secondary hypertension,https://www.mayoclinic.org/diseases-conditions/secondary-hypertension/symptoms-causes/syc-20350679
S,Seizures,https://www.mayoclinic.org/diseases-conditions/seizure/symptoms-causes/syc-20365711
S,Selective IgA deficiency,https://www.mayoclinic.org/diseases-conditions/selective-iga-deficiency/symptoms-causes/syc-20362236
S,Self-injury/cutting,https://www.mayoclinic.org/diseases-conditions/self-injury/symptoms-causes/syc-20350950
S,Separation anxiety disorder,https://www.mayoclinic.org/diseases-conditions/separation-anxiety-disorder/symptoms-causes/syc-20377455
S,Sepsis,https://www.mayoclinic.org/diseases-conditions/sepsis/symptoms-causes/syc-20351214
S,Septic arthritis,https://www.mayoclinic.org/diseases-conditions/bone-and-joint-infections/symptoms-causes/syc-20350755
S,Serotonin syndrome,https://www.mayoclinic.org/diseases-conditions/serotonin-syndrome/symptoms-causes/syc-20354758
S,Severe acute respiratory syndrome (SARS),https://www.mayoclinic.org/diseases-conditions/sars/symptoms-causes/syc-20351765
S,Sex headaches,https://www.mayoclinic.org/diseases-conditions/sex-headaches/symptoms-causes/syc-20377477
S,Sexually transmitted diseases (STDs),https://www.mayoclinic.org/diseases-conditions/sexually-transmitted-diseases-stds/symptoms-causes/syc-20351240
S,Shaken baby syndrome,https://www.mayoclinic.org/diseases-conditions/shaken-baby-syndrome/symptoms-causes/syc-20366619
S,Shellfish allergy,https://www.mayoclinic.org/diseases-conditions/shellfish-allergy/symptoms-causes/syc-20377503
S,Shigella infection,https://www.mayoclinic.org/diseases-conditions/shigella/symptoms-causes/syc-20377529
S,Shin splints,https://www.mayoclinic.org/diseases-conditions/shin-splints/symptoms-causes/syc-20354105
S,Shingles,https://www.mayoclinic.org/diseases-conditions/shingles/symptoms-causes/syc-20353054
S,Short bowel syndrome,https://www.mayoclinic.org/diseases-conditions/short-bowel-syndrome/symptoms-causes/syc-20355091
S,Sick sinus syndrome,https://www.mayoclinic.org/diseases-conditions/sick-sinus-syndrome/symptoms-causes/syc-20377554
S,Sickle cell anemia,https://www.mayoclinic.org/diseases-conditions/sickle-cell-anemia/symptoms-causes/syc-20355876
S,Sinus headaches,https://www.mayoclinic.org/diseases-conditions/sinus-headaches/symptoms-causes/syc-20377580
S,Sjogren's syndrome,https://www.mayoclinic.org/diseases-conditions/sjogrens-syndrome/symptoms-causes/syc-20353216
S,Skin cancer,https://www.mayoclinic.org/diseases-conditions/skin-cancer/symptoms-causes/syc-20377605
S,Skull base tumors,https://www.mayoclinic.org/diseases-conditions/skull-base-tumors/symptoms-causes/syc-20581941
S,Sleep apnea,https://www.mayoclinic.org/diseases-conditions/sleep-apnea/symptoms-causes/syc-20377631
S,Sleep disorders,https://www.mayoclinic.org/diseases-conditions/sleep-disorders/symptoms-causes/syc-20354018
S,Sleep terrors (night terrors),https://www.mayoclinic.org/diseases-conditions/sleep-terrors/symptoms-causes/syc-20353524
