Letter,Disease Name,URL,Symptoms
S,Sleepwalking,https://www.mayoclinic.org/diseases-conditions/sleepwalking/symptoms-causes/syc-20353506,"Get out of bed and walk around. Sit up in bed and open their eyes. Have a glazed, glassy-eyed expression. Not respond or talk to others. Be hard to wake up. Be confused for a short time after waking up. Not remember in the morning that they sleepwalked. Have problems functioning during the day because of disturbed sleep. Also have sleep terrors that cause screaming and waving of arms and legs."
S,Small bowel cancer,https://www.mayoclinic.org/diseases-conditions/small-bowel-cancer/symptoms-causes/syc-20352497,"Abdominal pain. Yellowing of the skin and the whites of the eyes, called jaundice. Feeling very weak or tired. Nausea. Vomiting. Losing weight without trying. Blood in the stool, which might look red or black. Watery diarrhea. Skin flushing."
S,Small bowel prolapse (enterocele),https://www.mayoclinic.org/diseases-conditions/enterocele/symptoms-causes/syc-20377661,"A pulling sensation in your pelvis that eases when you lie down A feeling of pelvic fullness, pressure or pain Low back pain that eases when you lie down A soft bulge of tissue in your vagina Vaginal discomfort and painful intercourse (dyspareunia)"
S,Small intestinal bacterial overgrowth (SIBO),https://www.mayoclinic.org/diseases-conditions/small-intestinal-bacterial-overgrowth/symptoms-causes/syc-20370168,Loss of appetite Abdominal pain Nausea Bloating An uncomfortable feeling of fullness after eating Diarrhea Unintentional weight loss Malnutrition
S,Small vessel disease,https://www.mayoclinic.org/diseases-conditions/small-vessel-disease/symptoms-causes/syc-20352117,"Chest pain, squeezing or discomfort (angina), which may get worse with activity or emotional stress Discomfort in the left arm, jaw, neck, back or abdomen along with chest pain Shortness of breath Tiredness and lack of energy"
S,Smallpox,https://www.mayoclinic.org/diseases-conditions/smallpox/symptoms-causes/syc-20353027,"Fever Muscle aches Headache Severe fatigue Severe back pain Vomiting, sometimes"
S,Snoring,https://www.mayoclinic.org/diseases-conditions/snoring/symptoms-causes/syc-20377694,"Witnessed breathing pauses during sleep Excessive daytime sleepiness Difficulty concentrating Morning headaches Sore throat upon awakening Restless sleep Gasping or choking at night High blood pressure Chest pain at night Your snoring is so loud it's disrupting your partner's sleep In children, poor attention span, behavioral issues or poor performance in school"
S,Social anxiety disorder (social phobia),https://www.mayoclinic.org/diseases-conditions/social-anxiety-disorder/symptoms-causes/syc-20353561,"Fear of situations in which you may be judged negatively Worry about embarrassing or humiliating yourself Intense fear of interacting or talking with strangers Fear that others will notice that you look anxious Fear of physical symptoms that may cause you embarrassment, such as blushing, sweating, trembling or having a shaky voice Avoidance of doing things or speaking to people out of fear of embarrassment Avoidance of situations where you might be the center of attention Anxiety in anticipation of a feared activity or event Intense fear or anxiety during social situations Analysis of your performance and identification of flaws in your interactions after a social situation Expectation of the worst possible consequences from a negative experience during a social situation"
S,Soft palate cancer,https://www.mayoclinic.org/diseases-conditions/soft-palate-cancer/symptoms-causes/syc-20354183,Bleeding in the mouth. Difficulty swallowing. Difficulty speaking. Bad breath. Mouth pain. Sores in the mouth that won't heal. Loose teeth. Pain when swallowing. Weight loss. Ear pain. Swelling in the neck that may hurt. White patches in the mouth that won't go away.
S,Soft tissue sarcoma,https://www.mayoclinic.org/diseases-conditions/soft-tissue-sarcoma/symptoms-causes/syc-20377725,"A noticeable lump or swelling. Pain, if the growth presses on nerves or muscles."
S,Solitary fibrous tumor,https://www.mayoclinic.org/diseases-conditions/solitary-fibrous-tumors/cdc-20395823,
S,Solitary rectal ulcer syndrome,https://www.mayoclinic.org/diseases-conditions/rectal-ulcer/symptoms-causes/syc-20377749,Constipation Rectal bleeding Straining during bowel movements Pain or a feeling of fullness in your pelvis A feeling of incomplete passing of stool Passing mucus from your rectum Fecal incontinence Rectal pain
S,Somatic symptom disorder,https://www.mayoclinic.org/diseases-conditions/somatic-symptom-disorder/symptoms-causes/syc-20377776,"Specific sensations, such as pain or shortness of breath, or more general symptoms, such as fatigue or weakness Unrelated to any medical cause that can be identified, or related to a medical condition such as cancer or heart disease, but more significant than what's usually expected A single symptom, multiple symptoms or varying symptoms Mild, moderate or severe"
S,Sore throat,https://www.mayoclinic.org/diseases-conditions/sore-throat/symptoms-causes/syc-20351635,"Pain or a scratchy feeling in the throat. Pain that feels worse when swallowing or talking. Trouble swallowing. Sore, swollen glands in the neck or jaw. Swollen, red tonsils. White patches or pus on the tonsils. A hoarse or muffled voice."
S,Specific phobias,https://www.mayoclinic.org/diseases-conditions/specific-phobias/symptoms-causes/syc-20355156,"Situations, such as airplanes, driving, enclosed spaces or going to school. Nature, such as thunderstorms, heights or the dark. Animals or insects, such as dogs, snakes or spiders. Blood, shots or injuries, such as needles, accidents or medical procedures. Others, such as choking, throwing up, loud noises or clowns."
S,Spermatocele,https://www.mayoclinic.org/diseases-conditions/spermatocele/symptoms-causes/syc-20377829,Pain or discomfort in the affected testicle Heaviness in the testicle with the spermatocele Fullness behind and above the testicle
S,Spider bites,https://www.mayoclinic.org/diseases-conditions/spider-bites/symptoms-causes/syc-20352371,"Redness, pain and swelling. You might have pain and swelling around the bite, which can spread into your abdomen, back or chest. Cramping. You might have severe abdominal rigidity or cramping, which is sometimes mistaken for appendicitis or a ruptured appendix. Nausea, vomiting, tremors or sweating. You might experience nausea, vomiting, tremors or sweating alone or in combination."
S,Spina bifida,https://www.mayoclinic.org/diseases-conditions/spina-bifida/symptoms-causes/syc-20377860,"Spina bifida occulta. Typically, there aren't any symptoms of spina bifida occulta because the spinal nerves aren't involved. But you can sometimes see symptoms on the newborn's skin above the small gap in the spine. You might see a tuft of hair, a small dimple or a birthmark. Sometimes, these skin marks can be symptoms of a spinal cord issue that can be found with MRI or a spinal ultrasound in a newborn. Meningocele. This type may affect bladder and bowel function. Myelomeningocele. In this most serious type of spina bifida, the spinal canal remains open along several vertebrae in the lower or middle back. The membranes and part of the spinal cord or nerves protrude at birth, forming a sac. Tissues and nerves usually are exposed, though sometimes skin covers the sac. Babies with this type of spina bifida may have trouble with bladder and bowel function. They also may experience weakness or lack of movement in the legs. Babies may have a buildup of fluid in the brain called hydrocephalus that can put pressure on brain tissue."
S,Spinal arteriovenous malformation (AVM),https://www.mayoclinic.org/diseases-conditions/spinal-arteriovenous-malformation/symptoms-causes/syc-20355613,"Trouble walking or climbing stairs. Numbness, tingling or sudden pain in the legs. Weakness on one or both sides of the body."
S,Spinal cord injury,https://www.mayoclinic.org/diseases-conditions/spinal-cord-injury/symptoms-causes/syc-20377890,"Complete. If all feeling and all ability to control movement are lost below the spinal cord injury, the injury is called complete. Incomplete. If some feeling and control of movement remain below the affected area, the injury is called incomplete. There are varying degrees of incomplete injury."
S,Spinal cord tumor,https://www.mayoclinic.org/diseases-conditions/spinal-cord-tumor/symptoms-causes/syc-20350103,
S,Spinal headaches,https://www.mayoclinic.org/diseases-conditions/spinal-headaches/symptoms-causes/syc-20377913,"Dull, throbbing pain that varies in intensity from mild to very severe Pain that typically gets worse when you sit up or stand and decreases or goes away when you lie down"
S,Spinal stenosis,https://www.mayoclinic.org/diseases-conditions/spinal-stenosis/symptoms-causes/syc-20352961,"Numbness. Tingling or weakness in a hand, leg, foot or arm. Problems with walking and balance. Neck pain. Problems with the bowel or bladder."
S,Spontaneous coronary artery dissection (SCAD),https://www.mayoclinic.org/diseases-conditions/spontaneous-coronary-artery-dissection/symptoms-causes/syc-20353711,"Chest pain or pressure. Pain in the arms, shoulders, back or jaw. Shortness of breath. Unusual sweating. Extreme tiredness. Upset stomach. A rapid heartbeat or fluttery feeling in the chest. Feeling dizzy."
S,Sprained ankle,https://www.mayoclinic.org/diseases-conditions/sprained-ankle/symptoms-causes/syc-20353225,"Pain, especially when you bear weight on the affected foot Tenderness when you touch the ankle Swelling Bruising Restricted range of motion Instability in the ankle Popping sensation or sound at the time of injury"
S,Sprains,https://www.mayoclinic.org/diseases-conditions/sprains/symptoms-causes/syc-20377938,"Pain Swelling Bruising Limited ability to move the affected joint Hearing or feeling a ""pop"" in your joint at the time of injury"
S,Squamous cell carcinoma of the skin,https://www.mayoclinic.org/diseases-conditions/squamous-cell-carcinoma/symptoms-causes/syc-20352480,"A firm bump on the skin, called a nodule. The nodule might be the same color as the skin, or it might look different. It can look pink, red, black or brown, depending on skin color. A flat sore with a scaly crust. A new sore or raised area on an old scar or sore. A rough, scaly patch on the lip that may become an open sore. A sore or rough patch inside the mouth. A raised patch or wartlike sore on or in the anus or on the genitals."
S,Stage 4 (metastatic) colon cancer,https://www.mayoclinic.org/diseases-conditions/stage-4-colon-cancer/symptoms-causes/syc-20584697,"Feeling full soon after eating. A lump in the belly button area. A change in bowel habits, such as more-frequent diarrhea, constipation or changes in stool shape. Rectal bleeding or blood in the stool. Iron deficiency anemia, which can cause tiredness, weakness and a change in skin color. Ongoing discomfort in the belly area, such as cramps, gas, bloating or pain. A feeling that the bowel doesn't empty all the way during a bowel movement. Pain in the back, buttocks or legs."
S,Staph infections,https://www.mayoclinic.org/diseases-conditions/staph-infections/symptoms-causes/syc-20356221,"Boils. The most common type of staph infection is the boil. This is a pocket of pus that develops in a hair follicle or oil gland. The skin over the infected area usually becomes red and swollen. If a boil breaks open, it will probably drain pus. Boils occur most often under the arms or around the groin or buttocks. Impetigo. This contagious, often painful rash can be caused by staph bacteria. Impetigo usually has large blisters that may ooze fluid and develop a honey-colored crust. Cellulitis. Cellulitis is an infection of the deeper layers of skin. It causes redness and swelling on the surface of your skin. Sores or areas of oozing discharge may develop, too. Staphylococcal scalded skin syndrome. Toxins produced by the staph bacteria may cause staphylococcal scalded skin syndrome. Affecting mostly babies and children, this condition includes a fever, a rash and sometimes blisters. When the blisters break, the top layer of skin comes off. This leaves a red, raw surface that looks like a burn."
S,Stevens-Johnson syndrome,https://www.mayoclinic.org/diseases-conditions/stevens-johnson-syndrome/symptoms-causes/syc-20355936,Fever A sore mouth and throat Fatigue Burning eyes
S,Stomach cancer,https://www.mayoclinic.org/diseases-conditions/stomach-cancer/symptoms-causes/syc-20352438,Trouble swallowing Belly pain Feeling bloated after eating Feeling full after eating small amounts of food Not feeling hungry when you would expect to be hungry Heartburn Indigestion Nausea Vomiting Losing weight without trying Feeling very tired Stools that look black
S,Stomach polyps,https://www.mayoclinic.org/diseases-conditions/stomach-polyps/symptoms-causes/syc-20377992,Pain or tenderness when the stomach is pressed. Nausea. Blood in the stool. Anemia.
S,Strep throat,https://www.mayoclinic.org/diseases-conditions/strep-throat/symptoms-causes/syc-20350338,"Throat pain that usually comes on quickly Painful swallowing Red and swollen tonsils, sometimes with white patches or streaks of pus Tiny red spots on the area at the back of the roof of the mouth (soft or hard palate) Swollen, tender lymph nodes in your neck Fever Headache Rash Nausea or vomiting, especially in younger children Body aches"
S,Stress fractures,https://www.mayoclinic.org/diseases-conditions/stress-fractures/symptoms-causes/syc-20354057,"Specific sports. Stress fractures are more common in people who do activities that put a high level of repetitive stress on joints. These include track and field, cross-country running, basketball, tennis, dance and gymnastics. More activity. Stress fractures often happen in people who suddenly shift from an inactive lifestyle to a training routine. People who quickly raise the intensity, length or number of training sessions they do also put themselves at risk. Female sex. Athletes who were born female seem to have a higher risk of stress fractures than those born male. The higher risk may be linked to not getting enough nutrition to support training demands. This can result in irregular menstrual periods and a condition that involves thinning bones, called osteoporosis. Sometimes, eating disorders such as anorexia and bulimia also can play a role. Foot problems. People who have flat feet or high, rigid arches are more likely to get stress fractures. Worn footwear often contributes to the problem. Weakened bones. Conditions such as osteoporosis can weaken bones and make it easier for stress fractures to happen. Past stress fractures. Having had one or more stress fractures puts you at higher risk of having more. Lack of nutrients. Eating disorders and lack of vitamin D and calcium can make bones more likely to develop stress fractures."
S,Stress incontinence,https://www.mayoclinic.org/diseases-conditions/stress-incontinence/symptoms-causes/syc-20355727,Cough or sneeze. Laugh. Bend over. Lift something heavy. Exercise. Have sex.
S,Stretch marks,https://www.mayoclinic.org/diseases-conditions/stretch-marks/symptoms-causes/syc-20351139,"Indented streaks or lines on the abdomen, breasts, hips, buttocks or other places on the body Pink, red, discolored, black, blue or purple streaks Bright streaks that fade to a lighter color Streaks covering large areas of the body"
S,Stroke,https://www.mayoclinic.org/diseases-conditions/stroke/symptoms-causes/syc-20350113,"Trouble speaking and understanding what others are saying. A person having a stroke may be confused, slur words or may not be able to understand speech. Numbness, weakness or paralysis in the face, arm or leg. This often affects just one side of the body. The person can try to raise both arms over the head. If one arm begins to fall, it may be a sign of a stroke. Also, one side of the mouth may droop when trying to smile. Problems seeing in one or both eyes. The person may suddenly have blurred or blackened vision in one or both eyes. Or the person may see double. Headache. A sudden, severe headache may be a symptom of a stroke. Vomiting, dizziness and a change in consciousness may occur with the headache. Trouble walking. Someone having a stroke may stumble or lose balance or coordination."
S,Stuttering,https://www.mayoclinic.org/diseases-conditions/stuttering/symptoms-causes/syc-20353572,"Having a hard time starting a word, phrase or sentence. Stretching out a word or sounds within a word. Repeating a sound, syllable or word. Brief silence for certain syllables or words, or pausing before or within a word. Adding extra words such as ""um"" if expecting to have problems moving to the next word. A lot of tension, tightness or movement of the face or upper body when saying a word. Anxiety about talking. Not being able to communicate well with others."
S,Stye (sty),https://www.mayoclinic.org/diseases-conditions/sty/symptoms-causes/syc-20378017,A red lump on your eyelid that is similar to a boil or a pimple Eyelid pain Eyelid swelling Tearing
S,Subarachnoid hemorrhage,https://www.mayoclinic.org/diseases-conditions/subarachnoid-hemorrhage/symptoms-causes/syc-20361009,Nausea. Vomiting. Stiff neck or neck pain. Changes in vision. Brief loss of consciousness.
S,Subconjunctival hemorrhage (broken blood vessel in eye),https://www.mayoclinic.org/diseases-conditions/subconjunctival-hemorrhage/symptoms-causes/syc-20353826,Violent coughing Powerful sneezing Straining Vomiting
S,Sudden cardiac arrest,https://www.mayoclinic.org/diseases-conditions/sudden-cardiac-arrest/symptoms-causes/syc-20350634,Sudden collapse. No pulse. No breathing. Loss of consciousness.
S,Sudden infant death syndrome (SIDS),https://www.mayoclinic.org/diseases-conditions/sudden-infant-death-syndrome/symptoms-causes/syc-20352800,
S,Suicide and suicidal thoughts,https://www.mayoclinic.org/diseases-conditions/suicide/symptoms-causes/syc-20378048,"Talking about suicide — for example, making statements such as ""I'm going to kill myself,"" ""I wish I were dead"" or ""I wish I hadn't been born"" Getting the means to take your own life, such as buying a gun or stockpiling pills Withdrawing from social contact and wanting to be left alone Having mood swings, such as being emotionally high one day and deeply discouraged the next Being preoccupied with death, dying or violence Feeling trapped or hopeless about a situation Increasing use of alcohol or drugs Changing normal routine, including eating or sleeping patterns Doing risky or self-destructive things, such as using drugs or driving recklessly Giving away belongings or getting affairs in order when there's no other logical explanation for doing this Saying goodbye to people as if they won't be seen again Developing personality changes or being severely anxious or agitated, particularly when experiencing some of the warning signs listed above"
S,Sun allergy,https://www.mayoclinic.org/diseases-conditions/sun-allergy/symptoms-causes/syc-20378077,Itchiness (pruritus) Stinging Tiny bumps that may merge into raised patches A flushing of the exposed area Blisters or hives
S,Sunburn,https://www.mayoclinic.org/diseases-conditions/sunburn/symptoms-causes/syc-20355922,"Inflamed skin, which looks pink or red on white skin and may be harder to see on brown or Black skin. Skin that feels warm or hot to the touch. Pain, tenderness and itching. Swelling. Small, fluid-filled blisters, which may break. Headache, fever, nausea and fatigue, if the sunburn is severe. Eyes that feel painful or gritty."
S,Supraventricular tachycardia,https://www.mayoclinic.org/diseases-conditions/supraventricular-tachycardia/symptoms-causes/syc-20355243,"Pounding or fluttering feelings in the chest, called palpitations. A pounding sensation in the neck. Chest pain. Fainting or almost fainting. Lightheadedness or dizziness. Shortness of breath. Sweating. Weakness or extreme tiredness."
S,Suspicious breast lumps,https://www.mayoclinic.org/diseases-conditions/suspicious-breast-lumps/symptoms-causes/syc-20352786,"A round, smooth and firm breast lump. A lump that feels firm and moves easily under the skin. A hard breast lump with irregular edges. An area of skin that has changed color. Skin dimpling like an orange. New changes in breast size or shape. Fluid leaking from the nipple."
S,Sweating and body odor,https://www.mayoclinic.org/diseases-conditions/sweating-and-body-odor/symptoms-causes/syc-20353895,You suddenly begin to sweat more than usual. Sweating disrupts your daily life. You have night sweats for no clear reason. Your body odor changes for no clear reason. You have a family history of hyperhidrosis.
S,Swimmer's ear,https://www.mayoclinic.org/diseases-conditions/swimmers-ear/symptoms-causes/syc-20351682,"Itching in the ear canal. Slight redness inside the ear, which might be hard to see on Black or brown skin. Mild discomfort that's made worse by pulling on the outer ear, called the pinna or auricle, or pushing on the little bump in front of the ear, called the tragus. Fluid coming from the ear."
S,Swimmer's itch,https://www.mayoclinic.org/diseases-conditions/swimmers-itch/symptoms-causes/syc-20355043,Spending time in water that's infested with certain parasites. Forgetting to dry off with a towel after getting out of the water. Being sensitive to the parasites that cause swimmer's itch.
S,Swollen knee,https://www.mayoclinic.org/diseases-conditions/swollen-knee/symptoms-causes/syc-20378129,"Swelling. The skin around your kneecap can puff up noticeably, especially when you compare the affected knee with your other one. Stiffness. When your knee joint contains excess fluid, you might not be able to bend or straighten your leg completely. Pain. Depending on the cause of the fluid buildup, your knee might be very painful — to the point that it's impossible to bear weight on it."
S,Swollen lymph nodes,https://www.mayoclinic.org/diseases-conditions/swollen-lymph-nodes/symptoms-causes/syc-20353902,"Runny nose, sore throat or cough. Swelling of lymph nodes all through the body. When this occurs, it might be because of an infection, such as HIV or mononucleosis, or an immune system condition, such as lupus or rheumatoid arthritis. Hard, fast-growing nodes that don't move when pushed. These might be because of cancer of the lymph system, called lymphoma, or other cancer. Fever. Night sweats."
S,Synovial sarcoma,https://www.mayoclinic.org/diseases-conditions/synovial-sarcoma/symptoms-causes/syc-20577380,A lump or bump under the skin that slowly gets bigger. Joint stiffness. Pain. Swelling.
S,Syphilis,https://www.mayoclinic.org/diseases-conditions/syphilis/symptoms-causes/syc-20351756,"Often is not itchy. May look rough, red or reddish-brown. Might be so faint that it's hard to see."
S,Syringomyelia,https://www.mayoclinic.org/diseases-conditions/syringomyelia/symptoms-causes/syc-20354771,"Muscle weakness and muscle wasting. Loss of reflexes. Loss of sensitivity to pain and temperature. Headaches. Stiffness in the back, shoulders, arms and legs. Pain in the neck, arms and back. Scoliosis. This is when the spine curves sideways."
S,Systemic mastocytosis,https://www.mayoclinic.org/diseases-conditions/systemic-mastocytosis/symptoms-causes/syc-20352859,"Flushing, itching or hives Abdominal pain, diarrhea, nausea or vomiting Anemia or bleeding disorders Bone and muscle pain Enlarged liver, spleen or lymph nodes Depression, mood changes or problems concentrating"
T,Tachycardia,https://www.mayoclinic.org/diseases-conditions/tachycardia/symptoms-causes/syc-20355127,"Racing, pounding heartbeat or flopping in the chest, called palpitations. Chest pain. Fainting. Lightheadedness. Rapid pulse. Shortness of breath."
T,Takayasu's arteritis,https://www.mayoclinic.org/diseases-conditions/takayasus-arteritis/symptoms-causes/syc-20351335,"Fatigue Unintended weight loss Muscle and joint aches and pains Mild fever, sometimes accompanied by night sweats"
T,Tapeworm infection,https://www.mayoclinic.org/diseases-conditions/tapeworm/symptoms-causes/syc-20378174,"Upset stomach, or feeling like you could throw up. Stomachache or stomach pain. Not wanting to eat. Loose stools. Diarrhea. Weight loss. Gas. Hunger pains. Cravings for salty food."
T,Tay-Sachs disease,https://www.mayoclinic.org/diseases-conditions/tay-sachs-disease/symptoms-causes/syc-20378190,"Exaggerated startle response when the baby hears loud noises ""Cherry-red"" spots in the eyes Loss of motor skills, including turning over, crawling and sitting up Muscle weakness, progressing to paralysis Movement problems Seizures Vision loss and blindness Hearing loss and deafness Problems swallowing Loss of mental functions and a lack of response to surroundings Growth in head size (progressive macrocephaly)"
T,Teen depression,https://www.mayoclinic.org/diseases-conditions/teen-depression/symptoms-causes/syc-20350985,"Feelings of sadness, which can include crying spells for no apparent reason Frustration or feelings of anger, even over small matters Feeling hopeless or empty Irritable or annoyed mood Loss of interest or pleasure in usual activities Loss of interest in, or conflict with, family and friends Low self-esteem Feelings of worthlessness or guilt Fixation on past failures or exaggerated self-blame or self-criticism Extreme sensitivity to rejection or failure, and the need for excessive reassurance Trouble thinking, concentrating, making decisions and remembering things Ongoing sense that life and the future are grim and bleak Frequent thoughts of death, dying or suicide"
T,Teeth grinding (bruxism),https://www.mayoclinic.org/diseases-conditions/bruxism/symptoms-causes/syc-20356095,"Teeth grinding or clenching, which may be loud enough to wake up your sleep partner. Teeth that are flattened, fractured, chipped or loose. Worn tooth enamel. This can expose the inner layers of your teeth. Tooth pain or sensitivity. Tired or tight jaw muscles, or a locked jaw that won't open or close all the way. Your jaw may pop and click. Jaw, neck or face pain or soreness. Jaw muscles that are larger than expected. Pain that feels like an earache, though it's not really a problem with your ear. Dull headache starting at your temples — the sides of your head between your forehead and ears. Sleep problems."
T,Temporal lobe seizure,https://www.mayoclinic.org/diseases-conditions/temporal-lobe-seizure/symptoms-causes/syc-20378214,"A sudden sense of fear or joy. A feeling that what's happening has happened before, known as deja vu. A sudden or strange odor or taste. A rising feeling in the belly that feels like being on a roller coaster"
T,TEN,https://www.mayoclinic.org/diseases-conditions/toxic-epidermal-necrolysis/symptoms-causes/syc-20491903,"Widespread skin pain A spreading rash covering more than 30% of the body Blisters and large areas of peeling skin Sores, swelling and crusting on the mucous membranes, including the mouth, eyes and vagina"
T,Tendinitis,https://www.mayoclinic.org/diseases-conditions/tendinitis/symptoms-causes/syc-20378243,"Pain, often described as a dull ache, especially when moving the hurt limb or joint Tenderness Mild swelling"
T,Tendinopathy,https://www.mayoclinic.org/diseases-conditions/tendinopathy/symptoms-causes/syc-20580660,"Pain, often described as a dull ache, especially when moving the hurt limb or joint. Stiffness or weakness in the affected area. Tenderness in the affected area. Mild swelling."
T,Tennis elbow,https://www.mayoclinic.org/diseases-conditions/tennis-elbow/symptoms-causes/syc-20351987,Shake hands or grip an object. Turn a doorknob. Hold a coffee cup.
T,Tension headache,https://www.mayoclinic.org/diseases-conditions/tension-headache/symptoms-causes/syc-20353977,"Dull, aching head pain. Feeling of tightness or pressure across the forehead or on the sides and back of the head. Tenderness in the scalp, neck and shoulder muscles."
T,Testicular cancer,https://www.mayoclinic.org/diseases-conditions/testicular-cancer-care/symptoms-causes/syc-20352986,A lump or swelling in either testicle A feeling of heaviness in the scrotum A dull ache in the lower belly or groin Sudden swelling in the scrotum Pain or discomfort in a testicle or the scrotum Enlargement or tenderness of the breast tissue Back pain
T,Testicular torsion,https://www.mayoclinic.org/diseases-conditions/testicular-torsion/symptoms-causes/syc-20378270,"Sudden, severe pain in the scrotum — the loose bag of skin under your penis that contains the testicles Swelling of the scrotum Abdominal pain Nausea and vomiting A testicle that's positioned higher than normal or at an unusual angle Frequent urination Fever"
T,Tetanus,https://www.mayoclinic.org/diseases-conditions/tetanus/symptoms-causes/syc-20351625,"Painful muscle spasms and stiff, immovable muscles (muscle rigidity) in your jaw Tension of muscles around your lips, sometimes producing a persistent grin Painful spasms and rigidity in your neck muscles Difficulty swallowing Rigid abdominal muscles"
T,Tetralogy of Fallot,https://www.mayoclinic.org/diseases-conditions/tetralogy-of-fallot/symptoms-causes/syc-20353477,
T,Thalassemia,https://www.mayoclinic.org/diseases-conditions/thalassemia/symptoms-causes/syc-20354995,"Tiredness, also called fatigue. Weakness. A change in skin color or a yellowing of skin and eyes. Changes or problems with facial bones. Slow growth. Swelling of the stomach area, also called the abdomen. Dark urine. Poor appetite."
T,Thoracic aortic aneurysm,https://www.mayoclinic.org/diseases-conditions/thoracic-aortic-aneurysm/symptoms-causes/syc-20350188,"Back pain. Cough. Weak, scratchy voice. Shortness of breath. Tenderness or pain in the chest."
T,Thoracic outlet syndrome,https://www.mayoclinic.org/diseases-conditions/thoracic-outlet-syndrome/symptoms-causes/syc-20353988,"Neurogenic thoracic outlet syndrome. This is the most common type of thoracic outlet syndrome. In this type, a group of nerves called the brachial plexus is compressed. The nerves of the brachial plexus come from the spinal cord. The nerves control muscle movements and feeling in the shoulder, arm and hand. Venous thoracic outlet syndrome. This type of thoracic outlet syndrome occurs when one or more of the veins under the collarbone are compressed and damaged. This can result in blood clots. Arterial thoracic outlet syndrome. This is the least common type of TOS. It occurs when one of the arteries under the collarbone is compressed. The compression may cause injury to the artery resulting in a bulge, known as an aneurysm, or blood clot formation."
T,Throat cancer,https://www.mayoclinic.org/diseases-conditions/throat-cancer/symptoms-causes/syc-20366462,"A cough Changes in your voice, such as hoarseness or not speaking clearly Difficulty swallowing Ear pain A lump or sore that doesn't heal A sore throat Weight loss"
T,Thrombocytopenia,https://www.mayoclinic.org/diseases-conditions/thrombocytopenia/symptoms-causes/syc-20378293,"Easy or excessive bruising, called purpura, on the skin or inside the mouth. Pinpoint-sized dots on the skin, called petechiae, that may be red, purplish or brownish. Bleeding from minor cuts that lasts longer than usual. Bleeding from the gums or nose. Blood in urine or stools. Unusually heavy menstrual flows."
T,Thrombocytosis,https://www.mayoclinic.org/diseases-conditions/thrombocytosis/symptoms-causes/syc-20378315,Headache. Confusion or changes in speech. Chest pain. Shortness of breath and nausea. Weakness. Burning pain in the hands or feet.
T,Thrombophlebitis,https://www.mayoclinic.org/diseases-conditions/thrombophlebitis/symptoms-causes/syc-20354607,"Warmth, tenderness and pain in the affected area Redness and swelling"
T,Thumb arthritis,https://www.mayoclinic.org/diseases-conditions/thumb-arthritis/symptoms-causes/syc-20378339,"Swelling, stiffness and tenderness at the base of the thumb. Less strength when pinching or grasping objects. Less range of motion in the thumb. The joint at the base of the thumb gets larger or bony."
T,Thunderclap headaches,https://www.mayoclinic.org/diseases-conditions/thunderclap-headaches/symptoms-causes/syc-20378361,Strikes suddenly and severely Peaks within 60 seconds Can be accompanied by nausea or vomiting
T,Thyroid cancer,https://www.mayoclinic.org/diseases-conditions/thyroid-cancer/symptoms-causes/syc-20354161,"A lump (nodule) that can be felt through the skin on your neck A feeling that close-fitting shirt collars are becoming too tight Changes to your voice, including increasing hoarseness Difficulty swallowing Swollen lymph nodes in your neck Pain in your neck and throat"
T,Thyroid nodules,https://www.mayoclinic.org/diseases-conditions/thyroid-nodules/symptoms-causes/syc-20355262,"Be felt. Be seen, often as a swelling at the base of the neck. Press on the windpipe. That can cause shortness of breath. Press on the tube that connects the throat to the stomach, called the esophagus. This can make it hard to swallow."
T,Tinea versicolor,https://www.mayoclinic.org/diseases-conditions/tinea-versicolor/symptoms-causes/syc-20378385,"Patches of skin that are lighter or darker than surrounding skin. The skin color changes usually appear on the back, chest, neck and upper arms. Mild itchiness. Scaly skin."
T,Tinnitus,https://www.mayoclinic.org/diseases-conditions/tinnitus/symptoms-causes/syc-20350156,Buzzing Roaring Clicking Hissing Humming
T,TMJ disorders,https://www.mayoclinic.org/diseases-conditions/tmj/symptoms-causes/syc-20350941,"Pain or tenderness in the jaw. Pain in one or both temporomandibular joints. Aching pain in and around the ear. Having a hard time chewing or pain while chewing. Aching facial pain. Locking of the joint, making it hard to open or close your mouth. Headache. Neck pain. Eye pain. Tooth pain that occurs along with jaw tenderness."
T,Toe walking in children,https://www.mayoclinic.org/diseases-conditions/toe-walking/symptoms-causes/syc-20378410,"A short Achilles tendon. This tendon links the lower leg muscles to the back of the heel bone. If it's too short, it can prevent the heel from touching the ground. Cerebral palsy. Toe walking can be a symptom. Cerebral palsy is a group of conditions that affect movement and posture. It's caused by damage that occurs to the developing brain, most often before birth. Muscular dystrophy. Toe walking sometimes occurs in this genetic disease in which muscle fibers are unusually prone to damage and weaken over time. This diagnosis might be more likely if your child initially walked as expected before starting to toe walk. Autism spectrum disorder. Toe walking has been linked to autism spectrum disorder, which affects a child's ability to communicate and interact with others."
T,Tongue cancer,https://www.mayoclinic.org/diseases-conditions/tongue-cancer/symptoms-causes/syc-20378428,"A red or white patch on the tongue or lining of the mouth. A sore throat that doesn't go away. A feeling that something is caught in the throat. Numbness of the mouth or tongue. Difficulty or pain with chewing, swallowing, or moving the jaws or tongue. Swelling of the jaw. A change in voice."
